# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	649356	650339	+	WP_221050394.1	WP_221050394.1		tRNA dihydrouridine(20/20a) synthase DusA	dusA		K5621_RS03055	984	327	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	650583	650882	+							K5621_RS03060	300		old_locus_tag=TUM17387_05940
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	650583	650882	+	WP_100143090.1	WP_100143090.1		hypothetical protein			K5621_RS03060	300	99	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	651010	651204	+							K5621_RS03065	195		old_locus_tag=TUM17387_05950
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	651010	651204	+	WP_100143091.1	WP_100143091.1		PspC domain-containing protein			K5621_RS03065	195	64	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	651201	651575	+							K5621_RS03070	375		old_locus_tag=TUM17387_05960
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	651201	651575	+	WP_157929050.1	WP_157929050.1		hypothetical protein			K5621_RS03070	375	124	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	651641	652381	-							K5621_RS03075	741		old_locus_tag=TUM17387_05970
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	651641	652381	-	WP_025886877.1	WP_025886877.1		enoyl-CoA hydratase			K5621_RS03075	741	246	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	652434	652898	+							K5621_RS03080	465		old_locus_tag=TUM17387_05980
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	652434	652898	+	WP_167387654.1	WP_167387654.1		copper chaperone PCu(A)C			K5621_RS03080	465	154	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	652911	653882	+							K5621_RS03085	972		old_locus_tag=TUM17387_05990
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	652911	653882	+	WP_100143093.1	WP_100143093.1		DUF2333 family protein			K5621_RS03085	972	323	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	653886	654623	+							K5621_RS03090	738		old_locus_tag=TUM17387_06000
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	653886	654623	+	WP_100143094.1	WP_100143094.1		TIGR04219 family outer membrane beta-barrel protein			K5621_RS03090	738	245	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	654690	656006	-					tolC		K5621_RS03095	1317		old_locus_tag=TUM17387_06010
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	654690	656006	-	WP_221050395.1	WP_221050395.1		outer membrane channel protein TolC	tolC		K5621_RS03095	1317	438	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	656243	656857	+					nudF		K5621_RS03100	615		old_locus_tag=TUM17387_06020
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	656243	656857	+	WP_100143096.1	WP_100143096.1		ADP-ribose diphosphatase	nudF		K5621_RS03100	615	204	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	656850	657284	+							K5621_RS03105	435		old_locus_tag=TUM17387_06030
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	656850	657284	+	WP_100143097.1	WP_100143097.1		DUF1249 domain-containing protein			K5621_RS03105	435	144	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	657300	658139	+					cpdA		K5621_RS03110	840		old_locus_tag=TUM17387_06040
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	657300	658139	+	WP_100143098.1	WP_100143098.1		3',5'-cyclic-AMP phosphodiesterase	cpdA		K5621_RS03110	840	279	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	658172	658747	+							K5621_RS03115	576		old_locus_tag=TUM17387_06050
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	658172	658747	+	WP_221050396.1	WP_221050396.1		esterase YqiA			K5621_RS03115	576	191	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	658801	660687	+					parE		K5621_RS03120	1887		old_locus_tag=TUM17387_06060
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	658801	660687	+	WP_221050397.1	WP_221050397.1		DNA topoisomerase IV subunit B	parE		K5621_RS03120	1887	628	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	660831	661910	+							K5621_RS03125	1080		old_locus_tag=TUM17387_06070
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	660831	661910	+	WP_245003165.1	WP_245003165.1		PQQ-dependent sugar dehydrogenase			K5621_RS03125	1080	359	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	661910	664177	+					parC		K5621_RS03130	2268		old_locus_tag=TUM17387_06080
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	661910	664177	+	WP_100143101.1	WP_100143101.1		DNA topoisomerase IV subunit A	parC		K5621_RS03130	2268	755	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	664255	664446	-							K5621_RS03135	192		old_locus_tag=TUM17387_06090
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	664255	664446	-	WP_025009364.1	WP_025009364.1		bacterioferritin-associated ferredoxin			K5621_RS03135	192	63	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	664737	665663	-							K5621_RS03140	927		old_locus_tag=TUM17387_06100
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	664737	665663	-	WP_221050398.1	WP_221050398.1		D-2-hydroxyacid dehydrogenase			K5621_RS03140	927	308	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	665711	666043	+							K5621_RS03145	333		old_locus_tag=TUM17387_06110
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	665711	666043	+	WP_221050399.1	WP_221050399.1		DUF3392 family protein			K5621_RS03145	333	110	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	666080	666799	-							K5621_RS03150	720		old_locus_tag=TUM17387_06120
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	666080	666799	-	WP_221050400.1	WP_221050400.1		glycerophosphodiester phosphodiesterase			K5621_RS03150	720	239	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	666806	670012	-							K5621_RS03155	3207		old_locus_tag=TUM17387_06130
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	666806	670012	-	WP_221050401.1	WP_221050401.1		mechanosensitive ion channel			K5621_RS03155	3207	1068	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	670088	670984	-							K5621_RS03160	897		old_locus_tag=TUM17387_06140
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	670088	670984	-	WP_100143107.1	WP_100143107.1		DMT family transporter			K5621_RS03160	897	298	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	670981	671844	-					asd		K5621_RS03165	864		old_locus_tag=TUM17387_06150
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	670981	671844	-	WP_221050402.1	WP_221050402.1		archaetidylserine decarboxylase	asd		K5621_RS03165	864	287	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	671876	672940	-					rsgA		K5621_RS03170	1065		old_locus_tag=TUM17387_06160
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	671876	672940	-	WP_221050403.1	WP_221050403.1		small ribosomal subunit biogenesis GTPase RsgA	rsgA		K5621_RS03170	1065	354	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	673053	673598	+					orn		K5621_RS03175	546		old_locus_tag=TUM17387_06170
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	673053	673598	+	WP_221050404.1	WP_221050404.1		oligoribonuclease	orn		K5621_RS03175	546	181	
gene	tRNA	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	673714	673789	+							K5621_RS03180	76		old_locus_tag=TUM17387_t00130
tRNA		GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	673714	673789	+				tRNA-Gly			K5621_RS03180	76		anticodon=GCC
gene	tRNA	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	673913	673988	+							K5621_RS03185	76		old_locus_tag=TUM17387_t00140
tRNA		GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	673913	673988	+				tRNA-Gly			K5621_RS03185	76		anticodon=GCC
gene	tRNA	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674111	674186	+							K5621_RS03190	76		old_locus_tag=TUM17387_t00150
tRNA		GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674111	674186	+				tRNA-Gly			K5621_RS03190	76		anticodon=GCC
gene	tRNA	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674309	674384	+							K5621_RS03195	76		old_locus_tag=TUM17387_t00160
tRNA		GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674309	674384	+				tRNA-Gly			K5621_RS03195	76		anticodon=GCC
gene	tRNA	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674587	674662	+							K5621_RS03200	76		old_locus_tag=TUM17387_t00170
tRNA		GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674587	674662	+				tRNA-Gly			K5621_RS03200	76		anticodon=GCC
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674867	675322	+							K5621_RS03205	456		old_locus_tag=TUM17387_06180
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	674867	675322	+	WP_100143111.1	WP_100143111.1		hypothetical protein			K5621_RS03205	456	151	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	675637	677118	+							K5621_RS03210	1482		old_locus_tag=TUM17387_06190
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	675637	677118	+	WP_221050405.1	WP_221050405.1		NAD(P)H-hydrate dehydratase			K5621_RS03210	1482	493	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	677157	677642	+					tsaE		K5621_RS03215	486		old_locus_tag=TUM17387_06200
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	677157	677642	+	WP_221050406.1	WP_221050406.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE	tsaE		K5621_RS03215	486	161	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	677683	678951	+							K5621_RS03220	1269		old_locus_tag=TUM17387_06210
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	677683	678951	+	WP_229671851.1	WP_229671851.1		N-acetylmuramoyl-L-alanine amidase			K5621_RS03220	1269	422	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	678959	680821	+					mutL		K5621_RS03225	1863		old_locus_tag=TUM17387_06220
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	678959	680821	+	WP_221050407.1	WP_221050407.1		DNA mismatch repair endonuclease MutL	mutL		K5621_RS03225	1863	620	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	680814	681740	+					miaA		K5621_RS03230	927		old_locus_tag=TUM17387_06230
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	680814	681740	+	WP_100143116.1	WP_100143116.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		K5621_RS03230	927	308	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	681828	682103	+					hfq		K5621_RS03235	276		old_locus_tag=TUM17387_06240
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	681828	682103	+	WP_100143117.1	WP_100143117.1		RNA chaperone Hfq	hfq		K5621_RS03235	276	91	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	682125	683432	+					hflX		K5621_RS03240	1308		old_locus_tag=TUM17387_06250
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	682125	683432	+	WP_100143118.1	WP_100143118.1		GTPase HflX	hflX		K5621_RS03240	1308	435	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	683468	684607	+					hflK		K5621_RS03245	1140		old_locus_tag=TUM17387_06260
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	683468	684607	+	WP_100143119.1	WP_100143119.1		FtsH protease activity modulator HflK	hflK		K5621_RS03245	1140	379	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	684611	685534	+					hflC		K5621_RS03250	924		old_locus_tag=TUM17387_06270
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	684611	685534	+	WP_100143120.1	WP_100143120.1		protease modulator HflC	hflC		K5621_RS03250	924	307	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	685913	686503	+					petA		K5621_RS03255	591		old_locus_tag=TUM17387_06280
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	685913	686503	+	WP_100143121.1	WP_100143121.1		ubiquinol-cytochrome c reductase iron-sulfur subunit	petA		K5621_RS03255	591	196	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	686503	687720	+							K5621_RS03260	1218		old_locus_tag=TUM17387_06290
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	686503	687720	+	WP_100143122.1	WP_100143122.1		cytochrome bc complex cytochrome b subunit			K5621_RS03260	1218	405	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	687717	688418	+							K5621_RS03265	702		old_locus_tag=TUM17387_06300
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	687717	688418	+	WP_221050408.1	WP_221050408.1		cytochrome c1			K5621_RS03265	702	233	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	688514	689143	+					sspA		K5621_RS03270	630		old_locus_tag=TUM17387_06310
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	688514	689143	+	WP_100143124.1	WP_100143124.1		stringent starvation protein A	sspA		K5621_RS03270	630	209	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	689143	689595	+							K5621_RS03275	453		old_locus_tag=TUM17387_06320
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	689143	689595	+	WP_100143125.1	WP_100143125.1		ClpXP protease specificity-enhancing factor			K5621_RS03275	453	150	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	689845	692559	-							K5621_RS03280	2715		old_locus_tag=TUM17387_06330
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	689845	692559	-	WP_221050409.1	WP_221050409.1		hypothetical protein			K5621_RS03280	2715	904	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	692712	695432	-							K5621_RS03285	2721		old_locus_tag=TUM17387_06340
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	692712	695432	-	WP_221050410.1	WP_221050410.1		hypothetical protein			K5621_RS03285	2721	906	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	695857	697143	+							K5621_RS03290	1287		old_locus_tag=TUM17387_06350
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	695857	697143	+	WP_100143128.1	WP_100143128.1		acetyl-CoA hydrolase/transferase family protein			K5621_RS03290	1287	428	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	697239	700493	+							K5621_RS03295	3255		old_locus_tag=TUM17387_06360
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	697239	700493	+	WP_221050411.1	WP_221050411.1		helix-turn-helix transcriptional regulator			K5621_RS03295	3255	1084	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	700514	700867	+							K5621_RS03300	354		old_locus_tag=TUM17387_06370
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	700514	700867	+	WP_071476765.1	WP_071476765.1		DP-EP family protein			K5621_RS03300	354	117	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	701001	701741	+							K5621_RS03305	741		old_locus_tag=TUM17387_06380
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	701001	701741	+	WP_221050412.1	WP_221050412.1		DP-EP family protein			K5621_RS03305	741	246	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	702107	703039	+							K5621_RS03310	933		old_locus_tag=TUM17387_06390
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	702107	703039	+	WP_025011740.1	WP_025011740.1		sensor domain-containing diguanylate cyclase			K5621_RS03310	933	310	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	703050	703334	+							K5621_RS03315	285		old_locus_tag=TUM17387_06400
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	703050	703334	+	WP_101095660.1	WP_101095660.1		hypothetical protein			K5621_RS03315	285	94	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	703304	703912	-							K5621_RS03320	609		old_locus_tag=TUM17387_06410
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	703304	703912	-	WP_221050413.1	WP_221050413.1		phosphoglycerate mutase family protein			K5621_RS03320	609	202	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	704258	705067	+							K5621_RS03325	810		old_locus_tag=TUM17387_06420
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	704258	705067	+	WP_221050414.1	WP_221050414.1		hypothetical protein			K5621_RS03325	810	269	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	705309	706049	-							K5621_RS03330	741		old_locus_tag=TUM17387_06430
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	705309	706049	-	WP_221050415.1	WP_221050415.1		ion channel protein Tsx			K5621_RS03330	741	246	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	706060	706557	-							K5621_RS03335	498		old_locus_tag=TUM17387_06440
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	706060	706557	-	WP_071237391.1	WP_071237391.1		DUF2165 domain-containing protein			K5621_RS03335	498	165	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	706799	707344	-							K5621_RS03340	546		old_locus_tag=TUM17387_06450
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	706799	707344	-	WP_229671853.1	WP_229671853.1		hypothetical protein			K5621_RS03340	546	181	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	708550	708699	-							K5621_RS03345	150		
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	708550	708699	-	WP_221050417.1	WP_221050417.1		hypothetical protein			K5621_RS03345	150	49	
gene	protein_coding	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	708780	710339	-							K5621_RS03350	1560		old_locus_tag=TUM17387_06480
CDS	with_protein	GCF_019670705.1	Primary Assembly	chromosome		NZ_AP024618.1	708780	710339	-	WP_071237389.1	WP_071237389.1		oligopeptide:H+ symporter			K5621_RS03350	1560	519	
