# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	469847	470230	+	WP_126166004.1	WP_126166004.1		hypothetical protein			STH12_RS01970	384	127	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	470247	471155	+					nhaR		STH12_RS01975	909		old_locus_tag=STH12_00400
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	470247	471155	+	WP_126166005.1	WP_126166005.1		transcriptional activator NhaR	nhaR		STH12_RS01975	909	302	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	471239	471478	+							STH12_RS01980	240		old_locus_tag=STH12_00401
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	471239	471478	+	WP_126169389.1	WP_126169389.1		succinate dehydrogenase assembly factor 2			STH12_RS01980	240	79	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	471459	471875	+							STH12_RS01985	417		old_locus_tag=STH12_00402
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	471459	471875	+	WP_164551127.1	WP_164551127.1		hypothetical protein			STH12_RS01985	417	138	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	471853	473460	-					nadB		STH12_RS01990	1608		old_locus_tag=STH12_00403
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	471853	473460	-	WP_126166007.1	WP_126166007.1		L-aspartate oxidase	nadB		STH12_RS01990	1608	535	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	473648	474226	+					rpoE		STH12_RS01995	579		old_locus_tag=STH12_00404
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	473648	474226	+	WP_126166008.1	WP_126166008.1		RNA polymerase sigma factor RpoE	rpoE		STH12_RS01995	579	192	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	474279	474875	+							STH12_RS02000	597		old_locus_tag=STH12_00405
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	474279	474875	+	WP_126166009.1	WP_126166009.1		RseA family anti-sigma factor			STH12_RS02000	597	198	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	474886	475824	+							STH12_RS02005	939		old_locus_tag=STH12_00406
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	474886	475824	+	WP_126166010.1	WP_126166010.1		MucB/RseB C-terminal domain-containing protein			STH12_RS02005	939	312	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	475821	476300	+							STH12_RS02010	480		old_locus_tag=STH12_00407
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	475821	476300	+	WP_126166011.1	WP_126166011.1		SoxR reducing system RseC family protein			STH12_RS02010	480	159	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	476397	478187	+					lepA		STH12_RS02015	1791		old_locus_tag=STH12_00408
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	476397	478187	+	WP_126166012.1	WP_126166012.1		translation elongation factor 4	lepA		STH12_RS02015	1791	596	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	478397	479314	+					lepB		STH12_RS02020	918		old_locus_tag=STH12_00409
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	478397	479314	+	WP_126166013.1	WP_126166013.1		signal peptidase I	lepB		STH12_RS02020	918	305	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	479317	479997	+					rnc		STH12_RS02025	681		old_locus_tag=STH12_00410
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	479317	479997	+	WP_126166014.1	WP_126166014.1		ribonuclease III	rnc		STH12_RS02025	681	226	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	479994	480992	+					era		STH12_RS02030	999		old_locus_tag=STH12_00411
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	479994	480992	+	WP_126166015.1	WP_126166015.1		GTPase Era	era		STH12_RS02030	999	332	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	481006	481683	+					recO		STH12_RS02035	678		old_locus_tag=STH12_00412
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	481006	481683	+	WP_126166016.1	WP_126166016.1		DNA repair protein RecO	recO		STH12_RS02035	678	225	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	481828	482565	+					pdxJ		STH12_RS02040	738		old_locus_tag=STH12_00413
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	481828	482565	+	WP_126166017.1	WP_126166017.1		pyridoxine 5'-phosphate synthase	pdxJ		STH12_RS02040	738	245	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	482565	482942	+					acpS		STH12_RS02045	378		old_locus_tag=STH12_00414
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	482565	482942	+	WP_126166018.1	WP_126166018.1		holo-ACP synthase	acpS		STH12_RS02045	378	125	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	483110	483637	+							STH12_RS02050	528		old_locus_tag=STH12_00415
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	483110	483637	+	WP_126166019.1	WP_126166019.1		DUF962 domain-containing protein			STH12_RS02050	528	175	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	483691	484980	-							STH12_RS02055	1290		old_locus_tag=STH12_00416
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	483691	484980	-	WP_126166020.1	WP_126166020.1		CNNM domain-containing protein			STH12_RS02055	1290	429	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	485076	485864	-					ccsA		STH12_RS02060	789		old_locus_tag=STH12_00417
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	485076	485864	-	WP_126166021.1	WP_126166021.1		cytochrome c biogenesis protein CcsA	ccsA		STH12_RS02060	789	262	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	486119	487492	+					ffh		STH12_RS02065	1374		old_locus_tag=STH12_00418
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	486119	487492	+	WP_126166022.1	WP_126166022.1		signal recognition particle protein	ffh		STH12_RS02065	1374	457	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	487649	487900	+					rpsP		STH12_RS02070	252		old_locus_tag=STH12_00419
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	487649	487900	+	WP_011759006.1	WP_011759006.1		30S ribosomal protein S16	rpsP		STH12_RS02070	252	83	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	487921	488451	+					rimM		STH12_RS02075	531		old_locus_tag=STH12_00420
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	487921	488451	+	WP_126166023.1	WP_126166023.1		ribosome maturation factor RimM	rimM		STH12_RS02075	531	176	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	488467	489213	+					trmD		STH12_RS02080	747		old_locus_tag=STH12_00421
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	488467	489213	+	WP_126166024.1	WP_126166024.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		STH12_RS02080	747	248	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	489247	489600	+					rplS		STH12_RS02085	354		old_locus_tag=STH12_00422
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	489247	489600	+	WP_126166025.1	WP_126166025.1		50S ribosomal protein L19	rplS		STH12_RS02085	354	117	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	489897	490988	+							STH12_RS02090	1092		old_locus_tag=STH12_00423
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	489897	490988	+	WP_126166026.1	WP_126166026.1		3-deoxy-7-phosphoheptulonate synthase			STH12_RS02090	1092	363	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	491002	492141	+					tyrA		STH12_RS02095	1140		old_locus_tag=STH12_00424
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	491002	492141	+	WP_126166027.1	WP_126166027.1		bifunctional chorismate mutase/prephenate dehydrogenase	tyrA		STH12_RS02095	1140	379	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	492346	492720	+							STH12_RS02100	375		old_locus_tag=STH12_00425
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	492346	492720	+	WP_126166028.1	WP_126166028.1		hypothetical protein			STH12_RS02100	375	124	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	492798	494774	-							STH12_RS02105	1977		old_locus_tag=STH12_00426
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	492798	494774	-	WP_126166029.1	WP_126166029.1		chorismate mutase			STH12_RS02105	1977	658	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	495044	495397	-					raiA		STH12_RS02110	354		old_locus_tag=STH12_00427
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	495044	495397	-	WP_126166030.1	WP_126166030.1		ribosome-associated translation inhibitor RaiA	raiA		STH12_RS02110	354	117	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	495689	496357	+							STH12_RS02115	669		old_locus_tag=STH12_00428
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	495689	496357	+	WP_126166031.1	WP_126166031.1		cytochrome b/b6 domain-containing protein			STH12_RS02115	669	222	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	496419	496862	-							STH12_RS02120	444		old_locus_tag=STH12_00429
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	496419	496862	-	WP_126166032.1	WP_126166032.1		cytochrome c			STH12_RS02120	444	147	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	497050	497346	+							STH12_RS02125	297		old_locus_tag=STH12_00430
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	497050	497346	+	WP_126166033.1	WP_126166033.1		trp operon repressor			STH12_RS02125	297	98	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	497381	497749	-							STH12_RS02130	369		old_locus_tag=STH12_00431
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	497381	497749	-	WP_126166034.1	WP_126166034.1		hypothetical protein			STH12_RS02130	369	122	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	497873	498484	-					slyD		STH12_RS02135	612		old_locus_tag=STH12_00432
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	497873	498484	-	WP_126166035.1	WP_126166035.1		peptidylprolyl isomerase	slyD		STH12_RS02135	612	203	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	499074	501539	+					thrA		STH12_RS02140	2466		old_locus_tag=STH12_00433
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	499074	501539	+	WP_126166036.1	WP_126166036.1		bifunctional aspartate kinase/homoserine dehydrogenase I	thrA		STH12_RS02140	2466	821	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	501536	502480	+					thrB		STH12_RS02145	945		old_locus_tag=STH12_00434
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	501536	502480	+	WP_126166037.1	WP_126166037.1		homoserine kinase	thrB		STH12_RS02145	945	314	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	502490	503776	+					thrC		STH12_RS02150	1287		old_locus_tag=STH12_00435
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	502490	503776	+	WP_126166038.1	WP_126166038.1		threonine synthase	thrC		STH12_RS02150	1287	428	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	503919	505967	+							STH12_RS02155	2049		old_locus_tag=STH12_00436
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	503919	505967	+	WP_126166039.1	WP_126166039.1		PAS domain-containing hybrid sensor histidine kinase/response regulator			STH12_RS02155	2049	682	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	505967	507061	+							STH12_RS02160	1095		old_locus_tag=STH12_00437
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	505967	507061	+	WP_126166040.1	WP_126166040.1		response regulator			STH12_RS02160	1095	364	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	507179	507718	+							STH12_RS02165	540		old_locus_tag=STH12_00438
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	507179	507718	+	WP_126166041.1	WP_126166041.1		hemerythrin domain-containing protein			STH12_RS02165	540	179	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	507798	507983	-							STH12_RS02170	186		old_locus_tag=STH12_00439
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	507798	507983	-	WP_126166042.1	WP_126166042.1		DUF3545 family protein			STH12_RS02170	186	61	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	508186	509823	-					pgi		STH12_RS02175	1638		old_locus_tag=STH12_00440
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	508186	509823	-	WP_126166043.1	WP_126166043.1		glucose-6-phosphate isomerase	pgi		STH12_RS02175	1638	545	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	509843	510796	-					tal		STH12_RS02180	954		old_locus_tag=STH12_00441
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	509843	510796	-	WP_126166044.1	WP_126166044.1		transaldolase	tal		STH12_RS02180	954	317	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	511007	512110	-							STH12_RS02185	1104		old_locus_tag=STH12_00442
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	511007	512110	-	WP_126166045.1	WP_126166045.1		OmpA family protein			STH12_RS02185	1104	367	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	512329	514695	-							STH12_RS02190	2367		old_locus_tag=STH12_00443
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	512329	514695	-	WP_126166046.1	WP_126166046.1		phosphoketolase family protein			STH12_RS02190	2367	788	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	515126	516568	+							STH12_RS02195	1443		old_locus_tag=STH12_00444
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	515126	516568	+	WP_126166047.1	WP_126166047.1		alanine:cation symporter family protein			STH12_RS02195	1443	480	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	516667	517440	+					yaaA		STH12_RS02200	774		old_locus_tag=STH12_00445
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	516667	517440	+	WP_126166048.1	WP_126166048.1		peroxide stress protein YaaA	yaaA		STH12_RS02200	774	257	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	517538	518941	-							STH12_RS02205	1404		old_locus_tag=STH12_00446
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	517538	518941	-	WP_126166049.1	WP_126166049.1		M20/M25/M40 family metallo-hydrolase			STH12_RS02205	1404	467	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	519077	519373	+							STH12_RS02210	297		old_locus_tag=STH12_00447
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	519077	519373	+	WP_126166050.1	WP_126166050.1		metalloregulator ArsR/SmtB family transcription factor			STH12_RS02210	297	98	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	519428	519694	-					rpsT		STH12_RS02215	267		old_locus_tag=STH12_00448
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	519428	519694	-	WP_126166051.1	WP_126166051.1		30S ribosomal protein S20	rpsT		STH12_RS02215	267	88	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	519948	521513	+					murJ		STH12_RS02220	1566		old_locus_tag=STH12_00449
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	519948	521513	+	WP_126166052.1	WP_126166052.1		murein biosynthesis integral membrane protein MurJ	murJ		STH12_RS02220	1566	521	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	521572	522507	+					ribF		STH12_RS02225	936		old_locus_tag=STH12_00450
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	521572	522507	+	WP_126166053.1	WP_126166053.1		bifunctional riboflavin kinase/FAD synthetase	ribF		STH12_RS02225	936	311	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	522552	525374	+					ileS		STH12_RS02230	2823		old_locus_tag=STH12_00451
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	522552	525374	+	WP_126166054.1	WP_126166054.1		isoleucine--tRNA ligase	ileS		STH12_RS02230	2823	940	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	525383	525889	+					lspA		STH12_RS02235	507		old_locus_tag=STH12_00452
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	525383	525889	+	WP_011759041.1	WP_011759041.1		signal peptidase II	lspA		STH12_RS02235	507	168	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	525893	526312	+					fkpB		STH12_RS02240	420		old_locus_tag=STH12_00453
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	525893	526312	+	WP_126166055.1	WP_126166055.1		FKBP-type peptidyl-prolyl cis-trans isomerase	fkpB		STH12_RS02240	420	139	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	526324	527253	+					ispH		STH12_RS02245	930		old_locus_tag=STH12_00454
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	526324	527253	+	WP_126169390.1	WP_126169390.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		STH12_RS02245	930	309	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	527483	528037	+					pilV		STH12_RS02250	555		old_locus_tag=STH12_00455
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	527483	528037	+	WP_126166056.1	WP_126166056.1		type IV pilus modification protein PilV	pilV		STH12_RS02250	555	184	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	528048	529028	+							STH12_RS02255	981		old_locus_tag=STH12_00456
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	528048	529028	+	WP_126166057.1	WP_126166057.1		PilW family protein			STH12_RS02255	981	326	
gene	protein_coding	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	529030	529464	+							STH12_RS02260	435		old_locus_tag=STH12_00457
CDS	with_protein	GCF_003957745.1	Primary Assembly	chromosome		NZ_CP020373.1	529030	529464	+	WP_126166058.1	WP_126166058.1		pilus assembly PilX N-terminal domain-containing protein			STH12_RS02260	435	144	
