# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	279763	280596	-	WP_088903604.1	WP_088903604.1		GGDEF domain-containing protein			CFF01_RS01390	834	277	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	280781	281584	-							CFF01_RS01395	804		old_locus_tag=CFF01_01395
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	280781	281584	-	WP_232479486.1	WP_232479486.1		transporter substrate-binding domain-containing protein			CFF01_RS01395	804	267	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	281654	282538	-					ilvY		CFF01_RS01400	885		old_locus_tag=CFF01_01400
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	281654	282538	-	WP_033540565.1	WP_033540565.1		HTH-type transcriptional activator IlvY	ilvY		CFF01_RS01400	885	294	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	282721	284202	+					ilvC		CFF01_RS01405	1482		old_locus_tag=CFF01_01405
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	282721	284202	+	WP_088903606.1	WP_088903606.1		ketol-acid reductoisomerase	ilvC		CFF01_RS01405	1482	493	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	284698	286371	+					ilvG		CFF01_RS01410	1674		old_locus_tag=CFF01_01410
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	284698	286371	+	WP_088903607.1	WP_088903607.1		acetolactate synthase 2 catalytic subunit	ilvG		CFF01_RS01410	1674	557	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	286368	286637	+					ilvM		CFF01_RS01415	270		old_locus_tag=CFF01_01415
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	286368	286637	+	WP_033540562.1	WP_033540562.1		acetolactate synthase 2 small subunit	ilvM		CFF01_RS01415	270	89	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	286663	287586	+							CFF01_RS01420	924		old_locus_tag=CFF01_01420
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	286663	287586	+	WP_088903608.1	WP_088903608.1		branched-chain amino acid transaminase			CFF01_RS01420	924	307	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	287705	289555	+					ilvD		CFF01_RS01425	1851		old_locus_tag=CFF01_01425
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	287705	289555	+	WP_088903609.1	WP_088903609.1		dihydroxy-acid dehydratase	ilvD		CFF01_RS01425	1851	616	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	289557	291107	+					ilvA		CFF01_RS01430	1551		old_locus_tag=CFF01_01430
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	289557	291107	+	WP_088903610.1	WP_088903610.1		threonine ammonia-lyase, biosynthetic	ilvA		CFF01_RS01430	1551	516	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	291339	292481	+							CFF01_RS01435	1143		old_locus_tag=CFF01_01435
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	291339	292481	+	WP_088903611.1	WP_088903611.1		alanine--glyoxylate aminotransferase family protein			CFF01_RS01435	1143	380	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	292905	293375	+							CFF01_RS01440	471		old_locus_tag=CFF01_01440
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	292905	293375	+	WP_033540557.1	WP_033540557.1		Hsp20/alpha crystallin family protein			CFF01_RS01440	471	156	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	293697	294305	+							CFF01_RS01445	609		old_locus_tag=CFF01_01445
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	293697	294305	+	WP_088903612.1	WP_088903612.1		TetR/AcrR family transcriptional regulator			CFF01_RS01445	609	202	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	294444	295781	-							CFF01_RS01450	1338		old_locus_tag=CFF01_01450
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	294444	295781	-	WP_088903613.1	WP_088903613.1		amidohydrolase family protein			CFF01_RS01450	1338	445	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	296370	297728	-							CFF01_RS01455	1359		old_locus_tag=CFF01_01455
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	296370	297728	-	WP_088903614.1	WP_088903614.1		sodium-dependent transporter			CFF01_RS01455	1359	452	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	297966	298469	-							CFF01_RS01460	504		old_locus_tag=CFF01_01460
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	297966	298469	-	WP_088903615.1	WP_088903615.1		Lrp/AsnC family transcriptional regulator			CFF01_RS01460	504	167	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	298495	299229	-							CFF01_RS01465	735		old_locus_tag=CFF01_01465
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	298495	299229	-	WP_088903616.1	WP_088903616.1		phosphatase PAP2 family protein			CFF01_RS01465	735	244	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	299703	299963	-							CFF01_RS01470	261		old_locus_tag=CFF01_01470
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	299703	299963	-	WP_033540556.1	WP_033540556.1		accessory factor UbiK family protein			CFF01_RS01470	261	86	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	300245	302257	+					rep		CFF01_RS01475	2013		old_locus_tag=CFF01_01475
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	300245	302257	+	WP_033540555.1	WP_033540555.1		DNA helicase Rep	rep		CFF01_RS01475	2013	670	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	302297	304942	-							CFF01_RS01480	2646		old_locus_tag=CFF01_01480
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	302297	304942	-	WP_088903617.1	WP_088903617.1		diguanylate cyclase			CFF01_RS01480	2646	881	
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305161	305237	+							CFF01_RS01485	77		old_locus_tag=CFF01_01485
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305161	305237	+				tRNA-Arg			CFF01_RS01485	77		anticodon=CCG
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305282	305357	+							CFF01_RS01490	76		old_locus_tag=CFF01_01490
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305282	305357	+				tRNA-His			CFF01_RS01490	76		anticodon=GTG
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305456	305532	+							CFF01_RS01495	77		old_locus_tag=CFF01_01495
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305456	305532	+				tRNA-Pro			CFF01_RS01495	77		anticodon=TGG
gene	tRNA	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305586	305662	+							CFF01_RS01500	77		old_locus_tag=CFF01_01500
tRNA		GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305586	305662	+				tRNA-Pro			CFF01_RS01500	77		anticodon=TGG
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305770	307692	-							CFF01_RS01505	1923		old_locus_tag=CFF01_01505
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	305770	307692	-	WP_088903618.1	WP_088903618.1		EAL domain-containing protein			CFF01_RS01505	1923	640	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	307701	308408	-							CFF01_RS01510	708		old_locus_tag=CFF01_01510
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	307701	308408	-	WP_033540552.1	WP_033540552.1		transglutaminase-like cysteine peptidase			CFF01_RS01510	708	235	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	308425	309030	-							CFF01_RS01515	606		old_locus_tag=CFF01_01515
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	308425	309030	-	WP_088903619.1	WP_088903619.1		OmpA family protein			CFF01_RS01515	606	201	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	309030	310442	-							CFF01_RS01520	1413		old_locus_tag=CFF01_01520
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	309030	310442	-	WP_088903620.1	WP_088903620.1		TolC family outer membrane protein			CFF01_RS01520	1413	470	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	310474	311856	-							CFF01_RS01525	1383		old_locus_tag=CFF01_01525
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	310474	311856	-	WP_033540549.1	WP_033540549.1		HlyD family type I secretion periplasmic adaptor subunit			CFF01_RS01525	1383	460	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	311849	314029	-							CFF01_RS01530	2181		old_locus_tag=CFF01_01530
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	311849	314029	-	WP_033540548.1	WP_033540548.1		type I secretion system permease/ATPase			CFF01_RS01530	2181	726	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	314164	327759	-							CFF01_RS01535	13596		old_locus_tag=CFF01_01535
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	314164	327759	-	WP_088903621.1	WP_088903621.1		retention module-containing protein			CFF01_RS01535	13596	4531	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	328000	335976	-							CFF01_RS01540	7977		old_locus_tag=CFF01_01540
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	328000	335976	-	WP_198387105.1	WP_198387105.1		retention module-containing protein			CFF01_RS01540	7977	2658	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	336267	337433	-							CFF01_RS01545	1167		old_locus_tag=CFF01_01545
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	336267	337433	-	WP_088903623.1	WP_088903623.1		heme biosynthesis protein HemY			CFF01_RS01545	1167	388	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	337430	338575	-							CFF01_RS01550	1146		old_locus_tag=CFF01_01550
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	337430	338575	-	WP_088903624.1	WP_088903624.1		uroporphyrinogen-III C-methyltransferase			CFF01_RS01550	1146	381	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	338630	339361	-							CFF01_RS01555	732		old_locus_tag=CFF01_01555
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	338630	339361	-	WP_033539117.1	WP_033539117.1		uroporphyrinogen-III synthase			CFF01_RS01555	732	243	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	339365	340294	-					hemC		CFF01_RS01560	930		old_locus_tag=CFF01_01560
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	339365	340294	-	WP_033539116.1	WP_033539116.1		hydroxymethylbilane synthase	hemC		CFF01_RS01560	930	309	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	340505	342925	+							CFF01_RS01565	2421		old_locus_tag=CFF01_01565
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	340505	342925	+	WP_088905841.1	WP_088905841.1		class I adenylate cyclase			CFF01_RS01565	2421	806	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	342932	343264	-					cyaY		CFF01_RS01570	333		old_locus_tag=CFF01_01570
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	342932	343264	-	WP_088905842.1	WP_088905842.1		iron donor protein CyaY	cyaY		CFF01_RS01570	333	110	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	343806	343970	+							CFF01_RS01575	165		old_locus_tag=CFF01_01575
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	343806	343970	+	WP_081953805.1	WP_081953805.1		lipoprotein			CFF01_RS01575	165	54	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	343976	345220	+					lysA		CFF01_RS01580	1245		old_locus_tag=CFF01_01580
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	343976	345220	+	WP_088903625.1	WP_088903625.1		diaminopimelate decarboxylase	lysA		CFF01_RS01580	1245	414	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	345257	346096	+					dapF		CFF01_RS01585	840		old_locus_tag=CFF01_01585
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	345257	346096	+	WP_033539113.1	WP_033539113.1		diaminopimelate epimerase	dapF		CFF01_RS01585	840	279	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	346093	346731	+							CFF01_RS01590	639		old_locus_tag=CFF01_01590
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	346093	346731	+	WP_033539112.1	WP_033539112.1		DUF484 family protein			CFF01_RS01590	639	212	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	346739	347632	+					xerC		CFF01_RS01595	894		old_locus_tag=CFF01_01595
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	346739	347632	+	WP_088903626.1	WP_088903626.1		tyrosine recombinase XerC	xerC		CFF01_RS01595	894	297	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	347634	348344	+							CFF01_RS01600	711		old_locus_tag=CFF01_01600
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	347634	348344	+	WP_198387149.1	WP_198387149.1		HAD-IA family hydrolase			CFF01_RS01600	711	236	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	348480	348944	+							CFF01_RS01605	465		old_locus_tag=CFF01_01605
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	348480	348944	+	WP_088903628.1	WP_088903628.1		Sbal_3080 family lipoprotein			CFF01_RS01605	465	154	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	349079	349654	+							CFF01_RS01610	576		old_locus_tag=CFF01_01610
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	349079	349654	+	WP_088903629.1	WP_088903629.1		HupE/UreJ family protein			CFF01_RS01610	576	191	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	349704	350405	-					ric		CFF01_RS01615	702		old_locus_tag=CFF01_01615
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	349704	350405	-	WP_232479487.1	WP_232479487.1		iron-sulfur cluster repair di-iron protein	ric		CFF01_RS01615	702	233	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	350800	352326	-							CFF01_RS01620	1527		old_locus_tag=CFF01_01620
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	350800	352326	-	WP_088903630.1	WP_088903630.1		leucyl aminopeptidase			CFF01_RS01620	1527	508	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	352617	352922	-					fis		CFF01_RS01625	306		old_locus_tag=CFF01_01625
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	352617	352922	-	WP_011864135.1	WP_011864135.1		DNA-binding transcriptional regulator Fis	fis		CFF01_RS01625	306	101	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	352940	353908	-					dusB		CFF01_RS01630	969		old_locus_tag=CFF01_01630
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	352940	353908	-	WP_088903631.1	WP_088903631.1		tRNA dihydrouridine synthase DusB	dusB		CFF01_RS01630	969	322	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	354060	354941	-					prmA		CFF01_RS01635	882		old_locus_tag=CFF01_01635
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	354060	354941	-	WP_033539105.1	WP_033539105.1		50S ribosomal protein L11 methyltransferase	prmA		CFF01_RS01635	882	293	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	355297	356019	+							CFF01_RS01640	723		old_locus_tag=CFF01_01640
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	355297	356019	+	WP_033539104.1	WP_033539104.1		fumarate reductase cytochrome b subunit			CFF01_RS01640	723	240	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	356173	356844	+							CFF01_RS01645	672		old_locus_tag=CFF01_01645
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	356173	356844	+	WP_033539103.1	WP_033539103.1		fumarate reductase cytochrome b subunit			CFF01_RS01645	672	223	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	356891	358897	+							CFF01_RS01650	2007		old_locus_tag=CFF01_01650
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	356891	358897	+	WP_088903632.1	WP_088903632.1		fumarate reductase flavoprotein subunit			CFF01_RS01650	2007	668	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	358894	359625	+							CFF01_RS01655	732		old_locus_tag=CFF01_01655
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	358894	359625	+	WP_033539101.1	WP_033539101.1		fumarate reductase iron-sulfur subunit			CFF01_RS01655	732	243	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	359801	360712	+							CFF01_RS01660	912		old_locus_tag=CFF01_01660
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	359801	360712	+	WP_088903633.1	WP_088903633.1		LysR family transcriptional regulator			CFF01_RS01660	912	303	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	360754	362019	-					rho		CFF01_RS01665	1266		old_locus_tag=CFF01_01665
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	360754	362019	-	WP_033539099.1	WP_033539099.1		transcription termination factor Rho	rho		CFF01_RS01665	1266	421	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	362252	362578	-					trxA		CFF01_RS01670	327		old_locus_tag=CFF01_01670
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	362252	362578	-	WP_088903634.1	WP_088903634.1		thioredoxin TrxA	trxA		CFF01_RS01670	327	108	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	362750	364057	+					rhlB		CFF01_RS01675	1308		old_locus_tag=CFF01_01675
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	362750	364057	+	WP_033539132.1	WP_033539132.1		ATP-dependent RNA helicase RhlB	rhlB		CFF01_RS01675	1308	435	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	364057	364992	+							CFF01_RS01680	936		old_locus_tag=CFF01_01680
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	364057	364992	+	WP_088903635.1	WP_088903635.1		exopolyphosphatase			CFF01_RS01680	936	311	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	365279	368257	+							CFF01_RS01685	2979		old_locus_tag=CFF01_01685
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	365279	368257	+	WP_033539096.1	WP_033539096.1		TonB-dependent receptor			CFF01_RS01685	2979	992	
gene	protein_coding	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	368315	368851	-							CFF01_RS01690	537		old_locus_tag=CFF01_01690
CDS	with_protein	GCF_002215585.1	Primary Assembly	chromosome		NZ_CP022272.1	368315	368851	-	WP_033539095.1	WP_033539095.1		thiol reductase thioredoxin			CFF01_RS01690	537	178	
